label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
3.000000000000000000e+00,7.932339608669281006e-02,1.213934421539306641e-01,7.948502302169799805e-01,2.222061157226562500e-01,8.044166564941406250e-01
3.000000000000000000e+00,8.892183005809783936e-02,9.372536838054656982e-02,6.889275312423706055e-01,2.726223170757293701e-01,8.557618260383605957e-01
3.000000000000000000e+00,1.539804786443710327e-01,9.279236197471618652e-02,5.303920507431030273e-01,1.984731405973434448e-01,7.685673832893371582e-01
3.000000000000000000e+00,7.763983309268951416e-02,7.709357142448425293e-02,7.590243816375732422e-01,2.892780005931854248e-01,8.091078400611877441e-01
3.000000000000000000e+00,1.092029362916946411e-01,1.006451249122619629e-01,7.012536525726318359e-01,2.349972575902938843e-01,8.236840963363647461e-01
3.000000000000000000e+00,1.016336604952812195e-01,5.319638550281524658e-02,5.038432478904724121e-01,1.811827868223190308e-01,7.915282249450683594e-01
3.000000000000000000e+00,1.029901355504989624e-01,8.204445242881774902e-02,5.238298773765563965e-01,1.791582256555557251e-01,8.341886997222900391e-01
3.000000000000000000e+00,1.197355687618255615e-01,8.796915411949157715e-02,5.566394329071044922e-01,2.024744451045989990e-01,8.430286645889282227e-01
3.000000000000000000e+00,7.970605045557022095e-02,1.030392497777938843e-01,7.044095396995544434e-01,1.816795468330383301e-01,7.731341123580932617e-01
3.000000000000000000e+00,8.800151944160461426e-02,8.663439750671386719e-02,5.833445787429809570e-01,1.993190795183181763e-01,7.143595218658447266e-01
3.000000000000000000e+00,2.350399084389209747e-02,1.242859363555908203e-01,7.516816854476928711e-01,2.130705714225769043e-01,8.181929588317871094e-01
3.000000000000000000e+00,1.337767243385314941e-01,9.702619910240173340e-02,5.462912917137145996e-01,1.669478863477706909e-01,6.110747456550598145e-01
3.000000000000000000e+00,1.053451001644134521e-01,5.814023315906524658e-02,5.061168670654296875e-01,1.570520997047424316e-01,7.214333415031433105e-01
4.000000000000000000e+00,4.488182067871093750e-02,1.061957776546478271e-01,9.152134060859680176e-01,2.175106853246688843e-01,7.551300525665283203e-01
4.000000000000000000e+00,5.332979187369346619e-02,1.475768983364105225e-01,9.536247849464416504e-01,2.423391491174697876e-01,8.223859071731567383e-01
4.000000000000000000e+00,3.613099455833435059e-02,1.252126395702362061e-01,8.221653103828430176e-01,1.966338902711868286e-01,8.081984519958496094e-01
4.000000000000000000e+00,-7.740566506981849670e-04,1.222928762435913086e-01,1.073651432991027832e+00,2.307293564081192017e-01,8.091518282890319824e-01
