label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
0.000000000000000000e+00,9.202943742275238037e-02,7.378536462783813477e-02,5.816115140914916992e-01,2.381206005811691284e-01,7.499162554740905762e-01
0.000000000000000000e+00,9.112621843814849854e-02,8.069989085197448730e-02,6.319472193717956543e-01,2.358915060758590698e-01,7.117980122566223145e-01
0.000000000000000000e+00,1.008401736617088318e-01,4.202032089233398438e-02,5.582898855209350586e-01,1.879454255104064941e-01,7.624858021736145020e-01
0.000000000000000000e+00,1.046891361474990845e-01,5.889198184013366699e-02,5.832653641700744629e-01,2.002782672643661499e-01,7.108424901962280273e-01
0.000000000000000000e+00,1.304755210876464844e-01,6.326287984848022461e-02,5.383440852165222168e-01,2.087054103612899780e-01,7.701857089996337891e-01
0.000000000000000000e+00,1.649757921695709229e-01,8.177721500396728516e-02,5.174023509025573730e-01,1.839732080698013306e-01,6.293931007385253906e-01
0.000000000000000000e+00,1.015044525265693665e-01,6.635162234306335449e-02,5.541800260543823242e-01,2.053958177566528320e-01,7.382752895355224609e-01
0.000000000000000000e+00,1.518582403659820557e-01,6.393162906169891357e-02,6.061519384384155273e-01,2.048899680376052856e-01,6.837354898452758789e-01
0.000000000000000000e+00,1.493520885705947876e-01,6.802825629711151123e-02,5.118026137351989746e-01,1.764730513095855713e-01,6.902614831924438477e-01
0.000000000000000000e+00,1.591934859752655029e-01,8.104543387889862061e-02,5.663504600524902344e-01,2.123197764158248901e-01,6.919280290603637695e-01
0.000000000000000000e+00,1.216680482029914856e-01,4.639002680778503418e-02,6.066639423370361328e-01,2.227311134338378906e-01,7.185052037239074707e-01
0.000000000000000000e+00,9.079466760158538818e-02,9.152190387248992920e-02,7.629436850547790527e-01,1.968993991613388062e-01,6.290861964225769043e-01
0.000000000000000000e+00,1.427854299545288086e-01,7.960130274295806885e-02,5.571753978729248047e-01,1.829815506935119629e-01,7.266871929168701172e-01
0.000000000000000000e+00,1.316722035408020020e-01,6.612181663513183594e-02,5.322199463844299316e-01,2.102455943822860718e-01,7.182936668395996094e-01
0.000000000000000000e+00,1.082761138677597046e-01,5.765315890312194824e-02,5.509341359138488770e-01,2.070186287164688110e-01,6.946458816528320312e-01
0.000000000000000000e+00,6.729046255350112915e-02,5.424445867538452148e-02,6.473646759986877441e-01,2.500017285346984863e-01,7.638231515884399414e-01
0.000000000000000000e+00,8.462165296077728271e-02,3.950724005699157715e-02,5.381541848182678223e-01,1.766691207885742188e-01,7.224265933036804199e-01
0.000000000000000000e+00,6.337860226631164551e-02,8.680891990661621094e-02,7.771171331405639648e-01,2.406953573226928711e-01,6.074945926666259766e-01
0.000000000000000000e+00,1.676818728446960449e-01,4.816019535064697266e-02,5.622829198837280273e-01,1.988080739974975586e-01,7.514344453811645508e-01
0.000000000000000000e+00,1.453304290771484375e-01,5.438521504402160645e-02,5.142995715141296387e-01,2.026773095130920410e-01,7.552300691604614258e-01
0.000000000000000000e+00,1.356814205646514893e-01,5.807171761989593506e-02,6.072458624839782715e-01,2.363176643848419189e-01,7.119027376174926758e-01
0.000000000000000000e+00,1.279131472110748291e-01,6.193466484546661377e-02,5.661305785179138184e-01,2.363539487123489380e-01,7.268037199974060059e-01
0.000000000000000000e+00,1.080711856484413147e-01,5.289928615093231201e-02,6.146395206451416016e-01,2.371151745319366455e-01,7.271744012832641602e-01
0.000000000000000000e+00,9.565497934818267822e-02,6.874585151672363281e-02,6.604706048965454102e-01,2.381475567817687988e-01,7.183355093002319336e-01
0.000000000000000000e+00,1.044709682464599609e-01,4.832333326339721680e-02,6.338763236999511719e-01,2.079099118709564209e-01,6.630772352218627930e-01
0.000000000000000000e+00,1.196923330426216125e-01,9.213608503341674805e-02,6.027674078941345215e-01,2.076876908540725708e-01,7.549920082092285156e-01
0.000000000000000000e+00,1.444533467292785645e-01,8.735330402851104736e-02,5.903760790824890137e-01,1.741459220647811890e-01,6.387308239936828613e-01
0.000000000000000000e+00,6.930522620677947998e-02,3.739067912101745605e-02,7.198713421821594238e-01,2.506620883941650391e-01,7.193704843521118164e-01
0.000000000000000000e+00,9.724198281764984131e-02,7.715263962745666504e-02,6.356785893440246582e-01,2.339147478342056274e-01,7.806467413902282715e-01
0.000000000000000000e+00,1.406396329402923584e-01,1.132902204990386963e-01,6.923417448997497559e-01,1.941387802362442017e-01,5.778603553771972656e-01
0.000000000000000000e+00,1.402137577533721924e-01,1.085008978843688965e-01,5.557822585105895996e-01,2.078683823347091675e-01,7.404906153678894043e-01
0.000000000000000000e+00,1.382078081369400024e-01,7.851856946945190430e-02,5.842471718788146973e-01,1.903004348278045654e-01,6.963853836059570312e-01
0.000000000000000000e+00,1.023658737540245056e-01,9.160949289798736572e-02,7.044610977172851562e-01,2.355010062456130981e-01,6.717836260795593262e-01
0.000000000000000000e+00,1.062853038311004639e-01,6.915464997291564941e-02,6.122713685035705566e-01,2.429687529802322388e-01,7.555963993072509766e-01
0.000000000000000000e+00,1.049564033746719360e-01,4.998543858528137207e-02,6.710385680198669434e-01,2.483143955469131470e-01,7.294108867645263672e-01
0.000000000000000000e+00,8.300007879734039307e-02,6.932610273361206055e-02,6.406747102737426758e-01,2.188476175069808960e-01,7.172868251800537109e-01
0.000000000000000000e+00,1.004274934530258179e-01,6.541487574577331543e-02,5.754734277725219727e-01,2.352175414562225342e-01,7.390193939208984375e-01
0.000000000000000000e+00,1.487492024898529053e-01,9.452012181282043457e-02,6.806386709213256836e-01,2.106106877326965332e-01,6.139448881149291992e-01
0.000000000000000000e+00,1.208009198307991028e-01,5.410438776016235352e-02,5.711957812309265137e-01,2.125547528266906738e-01,6.719292402267456055e-01
0.000000000000000000e+00,1.873213052749633789e-01,7.828310132026672363e-02,6.107032299041748047e-01,2.313849180936813354e-01,7.246289253234863281e-01
