label,align,target_attract,delta_i_norm,delta_t_norm,consistency_to_mean
0.000000000000000000e+00,7.517839968204498291e-02,6.875964999198913574e-02,9.022579789161682129e-01,5.257807970046997070e-01,8.685301542282104492e-01
0.000000000000000000e+00,8.911838382482528687e-02,8.696344494819641113e-02,8.575525283813476562e-01,5.351504087448120117e-01,8.631684780120849609e-01
0.000000000000000000e+00,7.796113938093185425e-02,7.214114069938659668e-02,8.872063159942626953e-01,5.311525464057922363e-01,8.836052417755126953e-01
0.000000000000000000e+00,8.306682109832763672e-02,4.956087470054626465e-02,8.111417293548583984e-01,5.046540498733520508e-01,8.257585167884826660e-01
0.000000000000000000e+00,9.141123294830322266e-02,7.079315185546875000e-02,8.402770161628723145e-01,5.157217979431152344e-01,8.851904869079589844e-01
0.000000000000000000e+00,7.406589388847351074e-02,9.178790450096130371e-02,9.922382831573486328e-01,5.416527390480041504e-01,8.685911893844604492e-01
0.000000000000000000e+00,5.539133399724960327e-02,1.014375686645507812e-01,9.861278533935546875e-01,5.460786819458007812e-01,8.624983429908752441e-01
0.000000000000000000e+00,5.062677711248397827e-02,7.370579242706298828e-02,9.458210468292236328e-01,5.360112190246582031e-01,8.758238554000854492e-01
0.000000000000000000e+00,9.277349710464477539e-02,5.500423908233642578e-02,9.270009994506835938e-01,5.196376442909240723e-01,8.698382377624511719e-01
0.000000000000000000e+00,7.185685634613037109e-02,6.593330204486846924e-02,8.971862196922302246e-01,5.222450494766235352e-01,8.907161951065063477e-01
0.000000000000000000e+00,9.108570218086242676e-02,8.630511164665222168e-02,8.368205428123474121e-01,5.188731551170349121e-01,8.683569431304931641e-01
0.000000000000000000e+00,8.545979112386703491e-02,6.863546371459960938e-02,8.922207355499267578e-01,5.306948423385620117e-01,8.833768963813781738e-01
0.000000000000000000e+00,8.150800317525863647e-02,5.136764049530029297e-02,8.320360183715820312e-01,5.138726830482482910e-01,8.787484765052795410e-01
0.000000000000000000e+00,1.000496372580528259e-01,6.705549359321594238e-02,8.882407546043395996e-01,5.239676237106323242e-01,8.762195110321044922e-01
0.000000000000000000e+00,8.653779327869415283e-02,6.818957626819610596e-02,8.877391815185546875e-01,5.367509722709655762e-01,8.951514959335327148e-01
0.000000000000000000e+00,6.415559351444244385e-02,8.561208844184875488e-02,9.289689064025878906e-01,5.155417323112487793e-01,8.548709154129028320e-01
0.000000000000000000e+00,6.723007559776306152e-02,7.053798437118530273e-02,8.989508152008056641e-01,4.923936724662780762e-01,8.227210640907287598e-01
0.000000000000000000e+00,7.417297363281250000e-02,5.273899435997009277e-02,7.738937139511108398e-01,5.005906224250793457e-01,8.777766227722167969e-01
0.000000000000000000e+00,9.809906035661697388e-02,5.300831794738769531e-02,8.066931366920471191e-01,5.208352804183959961e-01,8.645350933074951172e-01
0.000000000000000000e+00,8.522756397724151611e-02,7.619288563728332520e-02,9.595931768417358398e-01,5.353006124496459961e-01,8.654979467391967773e-01
0.000000000000000000e+00,8.992208540439605713e-02,7.124447822570800781e-02,8.198013305664062500e-01,5.236036181449890137e-01,8.734403252601623535e-01
0.000000000000000000e+00,9.059722721576690674e-02,6.322225928306579590e-02,9.096266031265258789e-01,5.318806171417236328e-01,8.733301758766174316e-01
0.000000000000000000e+00,7.250168174505233765e-02,7.643532752990722656e-02,9.096353650093078613e-01,5.206581950187683105e-01,8.701652288436889648e-01
0.000000000000000000e+00,8.677361160516738892e-02,6.523996591567993164e-02,8.602643013000488281e-01,5.314534306526184082e-01,8.719258308410644531e-01
1.000000000000000000e+00,8.758754283189773560e-02,7.210168242454528809e-02,8.960802555084228516e-01,5.249372720718383789e-01,8.760374188423156738e-01
1.000000000000000000e+00,9.691726416349411011e-02,6.812432408332824707e-02,8.348527550697326660e-01,4.497487545013427734e-01,8.106927871704101562e-01
1.000000000000000000e+00,8.770769834518432617e-02,6.163649260997772217e-02,7.538523077964782715e-01,4.820139706134796143e-01,8.377726674079895020e-01
1.000000000000000000e+00,9.258959442377090454e-02,5.458460748195648193e-02,7.500011920928955078e-01,4.441375434398651123e-01,8.350870013236999512e-01
1.000000000000000000e+00,5.637618899345397949e-02,7.562839984893798828e-02,7.956908345222473145e-01,4.580990076065063477e-01,8.307169079780578613e-01
1.000000000000000000e+00,7.672956585884094238e-02,7.059349119663238525e-02,7.603487372398376465e-01,4.631090462207794189e-01,8.546658754348754883e-01
1.000000000000000000e+00,5.854287743568420410e-02,6.471955776214599609e-02,8.286270499229431152e-01,4.964786171913146973e-01,8.303371667861938477e-01
1.000000000000000000e+00,6.795612722635269165e-02,4.804539680480957031e-02,8.062168359756469727e-01,4.358456134796142578e-01,8.194814920425415039e-01
1.000000000000000000e+00,6.036362051963806152e-02,4.667337238788604736e-02,8.545870780944824219e-01,4.784513413906097412e-01,7.913589477539062500e-01
2.000000000000000000e+00,1.011725440621376038e-01,8.119690418243408203e-02,8.705751299858093262e-01,5.282050967216491699e-01,8.979665040969848633e-01
2.000000000000000000e+00,8.561950922012329102e-02,7.407552003860473633e-02,7.747874259948730469e-01,5.069726109504699707e-01,8.799164295196533203e-01
2.000000000000000000e+00,5.844336003065109253e-02,8.971226215362548828e-02,8.678961396217346191e-01,5.213460922241210938e-01,8.727023005485534668e-01
2.000000000000000000e+00,1.087643131613731384e-01,5.752268433570861816e-02,7.207322716712951660e-01,5.049574971199035645e-01,9.039611220359802246e-01
2.000000000000000000e+00,1.195833534002304077e-01,7.882280647754669189e-02,8.914623260498046875e-01,5.455136299133300781e-01,8.985188603401184082e-01
2.000000000000000000e+00,8.375331759452819824e-02,8.786201477050781250e-02,8.719419240951538086e-01,5.363700389862060547e-01,8.831871747970581055e-01
2.000000000000000000e+00,9.237733483314514160e-02,9.416794776916503906e-02,9.019033312797546387e-01,5.365538597106933594e-01,8.601871728897094727e-01
2.000000000000000000e+00,1.308292150497436523e-01,7.015003263950347900e-02,7.287852168083190918e-01,4.904202520847320557e-01,8.554596900939941406e-01
2.000000000000000000e+00,5.208811536431312561e-02,8.692556619644165039e-02,8.832032084465026855e-01,5.080268383026123047e-01,8.530594110488891602e-01
2.000000000000000000e+00,8.992457389831542969e-02,6.219492852687835693e-02,8.505673408508300781e-01,5.326015353202819824e-01,8.795955181121826172e-01
2.000000000000000000e+00,1.034063100814819336e-01,6.407263875007629395e-02,8.293315172195434570e-01,5.216023325920104980e-01,8.883521556854248047e-01
2.000000000000000000e+00,8.463457226753234863e-02,9.374496340751647949e-02,8.740758895874023438e-01,5.288307070732116699e-01,8.752502202987670898e-01
2.000000000000000000e+00,4.898218065500259399e-02,8.281020820140838623e-02,8.912003040313720703e-01,5.175560116767883301e-01,8.682097196578979492e-01
2.000000000000000000e+00,5.532228946685791016e-02,7.803410291671752930e-02,8.004088401794433594e-01,5.124660730361938477e-01,8.724173903465270996e-01
2.000000000000000000e+00,5.444996058940887451e-02,9.738841652870178223e-02,8.533733487129211426e-01,5.214387178421020508e-01,8.663023710250854492e-01
2.000000000000000000e+00,7.405313849449157715e-02,8.458825945854187012e-02,9.237430095672607422e-01,5.421760678291320801e-01,8.573822379112243652e-01
2.000000000000000000e+00,8.181780576705932617e-02,6.318709254264831543e-02,8.156626820564270020e-01,5.163780450820922852e-01,8.842792510986328125e-01
2.000000000000000000e+00,7.210418581962585449e-02,1.023712158203125000e-01,8.800759315490722656e-01,5.315725803375244141e-01,8.587584495544433594e-01
2.000000000000000000e+00,7.275786995887756348e-02,9.508383274078369141e-02,9.505760073661804199e-01,5.373676419258117676e-01,8.214098215103149414e-01
3.000000000000000000e+00,8.926633745431900024e-02,6.020233035087585449e-02,8.374447226524353027e-01,4.857232272624969482e-01,8.684331178665161133e-01
3.000000000000000000e+00,8.081465959548950195e-02,7.058566808700561523e-02,7.951847910881042480e-01,5.003343820571899414e-01,8.901292085647583008e-01
3.000000000000000000e+00,1.021607965230941772e-01,7.293540239334106445e-02,6.379143595695495605e-01,4.677251577377319336e-01,8.555611968040466309e-01
3.000000000000000000e+00,9.786789864301681519e-02,8.423209190368652344e-02,7.225391864776611328e-01,4.984579086303710938e-01,8.760095238685607910e-01
3.000000000000000000e+00,1.001005023717880249e-01,5.393576622009277344e-02,8.676514029502868652e-01,5.232569575309753418e-01,8.506786823272705078e-01
3.000000000000000000e+00,9.302113950252532959e-02,6.617110967636108398e-02,7.222920656204223633e-01,4.905796051025390625e-01,8.672355413436889648e-01
3.000000000000000000e+00,1.148279011249542236e-01,8.613379299640655518e-02,7.976340055465698242e-01,5.133005380630493164e-01,8.747847080230712891e-01
3.000000000000000000e+00,7.912453263998031616e-02,8.302339911460876465e-02,8.918239474296569824e-01,5.483880043029785156e-01,8.651582002639770508e-01
3.000000000000000000e+00,1.281294375658035278e-01,4.368083178997039795e-02,7.669788002967834473e-01,5.035143494606018066e-01,8.642951250076293945e-01
3.000000000000000000e+00,1.205682829022407532e-01,4.392339289188385010e-02,6.520232558250427246e-01,4.908780157566070557e-01,8.686341047286987305e-01
3.000000000000000000e+00,9.768100082874298096e-02,5.884414911270141602e-02,7.583536505699157715e-01,5.073032975196838379e-01,8.935911655426025391e-01
3.000000000000000000e+00,8.439682424068450928e-02,6.640622019767761230e-02,7.951169013977050781e-01,5.221453309059143066e-01,8.819340467453002930e-01
3.000000000000000000e+00,1.149548962712287903e-01,5.617967247962951660e-02,7.704328298568725586e-01,5.031394958496093750e-01,8.638091087341308594e-01
3.000000000000000000e+00,8.876866102218627930e-02,6.298127770423889160e-02,8.887364864349365234e-01,5.477982759475708008e-01,9.187192916870117188e-01
3.000000000000000000e+00,1.115572005510330200e-01,7.042422890663146973e-02,8.395466804504394531e-01,5.375065207481384277e-01,8.909965753555297852e-01
3.000000000000000000e+00,1.040817201137542725e-01,4.920084774494171143e-02,7.695063948631286621e-01,5.091045498847961426e-01,8.895161747932434082e-01
3.000000000000000000e+00,1.040309965610504150e-01,6.117676198482513428e-02,8.381803035736083984e-01,5.333383083343505859e-01,8.968765735626220703e-01
3.000000000000000000e+00,1.226418167352676392e-01,5.147795379161834717e-02,8.506665825843811035e-01,5.342596173286437988e-01,8.873121738433837891e-01
3.000000000000000000e+00,1.126999333500862122e-01,5.665323138236999512e-02,7.107277512550354004e-01,5.039674639701843262e-01,8.819468021392822266e-01
3.000000000000000000e+00,1.003644317388534546e-01,5.293652415275573730e-02,7.158502340316772461e-01,5.044577121734619141e-01,8.832263946533203125e-01
3.000000000000000000e+00,1.043325290083885193e-01,7.619410753250122070e-02,8.355647921562194824e-01,5.323144793510437012e-01,8.894544243812561035e-01
3.000000000000000000e+00,1.023342162370681763e-01,5.118981003761291504e-02,8.469297289848327637e-01,5.152990221977233887e-01,8.670762777328491211e-01
3.000000000000000000e+00,8.686946332454681396e-02,6.308989226818084717e-02,8.379068374633789062e-01,5.275493860244750977e-01,8.962551355361938477e-01
3.000000000000000000e+00,8.491708338260650635e-02,4.405072331428527832e-02,7.779514193534851074e-01,5.058210492134094238e-01,8.809282779693603516e-01
